invoice_no,invoice_date,customer_id,country,quantity,unit_price,revenue
489522,01-12-2009,15998,"United Kingdom",6,2.1,12.6
489522,01-12-2009,15998,"United Kingdom",2,8.95,17.9
489522,01-12-2009,15998,"United Kingdom",1,4.25,4.25
489522,01-12-2009,15998,"United Kingdom",1,4.95,4.95
489522,01-12-2009,15998,"United Kingdom",3,2.55,7.65
489522,01-12-2009,15998,"United Kingdom",3,2.55,7.65
489522,01-12-2009,15998,"United Kingdom",3,2.55,7.65
489522,01-12-2009,15998,"United Kingdom",3,2.55,7.65
489522,01-12-2009,15998,"United Kingdom",3,2.55,7.65
489522,01-12-2009,15998,"United Kingdom",3,2.55,7.65
489522,01-12-2009,15998,"United Kingdom",6,1.25,7.5
489522,01-12-2009,15998,"United Kingdom",24,0.85,20.4
489522,01-12-2009,15998,"United Kingdom",7,1.95,13.65
489522,01-12-2009,15998,"United Kingdom",10,0.85,8.5
489522,01-12-2009,15998,"United Kingdom",6,0.42,2.52
489522,01-12-2009,15998,"United Kingdom",6,0.42,2.52
489522,01-12-2009,15998,"United Kingdom",6,1.25,7.5
489522,01-12-2009,15998,"United Kingdom",6,1.69,10.14
489522,01-12-2009,15998,"United Kingdom",2,1.25,2.5
489522,01-12-2009,15998,"United Kingdom",2,4.95,9.9
489522,01-12-2009,15998,"United Kingdom",2,4.95,9.9
489522,01-12-2009,15998,"United Kingdom",3,3.75,11.25
489522,01-12-2009,15998,"United Kingdom",6,2.55,15.3
489522,01-12-2009,15998,"United Kingdom",2,2.55,5.1
489522,01-12-2009,15998,"United Kingdom",4,2.55,10.2
489522,01-12-2009,15998,"United Kingdom",6,0.85,5.1
489522,01-12-2009,15998,"United Kingdom",6,0.85,5.1
489522,01-12-2009,15998,"United Kingdom",6,0.85,5.1
489522,01-12-2009,15998,"United Kingdom",1,6.75,6.75
489522,01-12-2009,15998,"United Kingdom",1,6.75,6.75
489522,01-12-2009,15998,"United Kingdom",1,6.75,6.75
489522,01-12-2009,15998,"United Kingdom",25,0.42,10.5
489522,01-12-2009,15998,"United Kingdom",2,4.95,9.9
489522,01-12-2009,15998,"United Kingdom",6,1.25,7.5
489522,01-12-2009,15998,"United Kingdom",4,5.95,23.8
489522,01-12-2009,15998,"United Kingdom",1,4.65,4.65
489522,01-12-2009,15998,"United Kingdom",1,1.25,1.25
489522,01-12-2009,15998,"United Kingdom",1,1.25,1.25
489522,01-12-2009,15998,"United Kingdom",1,1.25,1.25
489522,01-12-2009,15998,"United Kingdom",8,0.65,5.2
489522,01-12-2009,15998,"United Kingdom",6,1.25,7.5
489522,01-12-2009,15998,"United Kingdom",12,1.69,20.28
489522,01-12-2009,15998,"United Kingdom",5,1.65,8.25
489522,01-12-2009,15998,"United Kingdom",1,1.25,1.25
489522,01-12-2009,15998,"United Kingdom",1,1.25,1.25
489522,01-12-2009,15998,"United Kingdom",1,2.1,2.1
489522,01-12-2009,15998,"United Kingdom",2,2.1,4.2
489522,01-12-2009,15998,"United Kingdom",1,2.95,2.95
489522,01-12-2009,15998,"United Kingdom",2,1.95,3.9
489522,01-12-2009,15998,"United Kingdom",2,2.1,4.2
489522,01-12-2009,15998,"United Kingdom",1,1.95,1.95
489522,01-12-2009,15998,"United Kingdom",3,2.1,6.3
489522,01-12-2009,15998,"United Kingdom",1,2.1,2.1
489522,01-12-2009,15998,"United Kingdom",2,2.1,4.2
489522,01-12-2009,15998,"United Kingdom",1,2.55,2.55
489522,01-12-2009,15998,"United Kingdom",10,0.85,8.5
489522,01-12-2009,15998,"United Kingdom",4,0.85,3.4
489522,01-12-2009,15998,"United Kingdom",7,1.25,8.75
489522,01-12-2009,15998,"United Kingdom",6,1.65,9.9
489522,01-12-2009,15998,"United Kingdom",6,0.85,5.1
489522,01-12-2009,15998,"United Kingdom",8,1.69,13.52
489522,01-12-2009,15998,"United Kingdom",1,5.95,5.95
489522,01-12-2009,15998,"United Kingdom",8,1.69,13.52
489522,01-12-2009,15998,"United Kingdom",1,3.75,3.75
489522,01-12-2009,15998,"United Kingdom",1,3.75,3.75
489522,01-12-2009,15998,"United Kingdom",1,3.75,3.75
489522,01-12-2009,15998,"United Kingdom",4,0.85,3.4
489522,01-12-2009,15998,"United Kingdom",4,0.85,3.4
489522,01-12-2009,15998,"United Kingdom",4,0.85,3.4
489522,01-12-2009,15998,"United Kingdom",4,2.55,10.2
489522,01-12-2009,15998,"United Kingdom",4,2.55,10.2
489522,01-12-2009,15998,"United Kingdom",1,1.65,1.65
489522,01-12-2009,15998,"United Kingdom",2,1.25,2.5
489522,01-12-2009,15998,"United Kingdom",2,1.25,2.5
489522,01-12-2009,15998,"United Kingdom",2,1.65,3.3
489522,01-12-2009,15998,"United Kingdom",1,1.65,1.65
489522,01-12-2009,15998,"United Kingdom",1,6.75,6.75
489522,01-12-2009,15998,"United Kingdom",1,6.75,6.75
489522,01-12-2009,15998,"United Kingdom",1,6.75,6.75
489522,01-12-2009,15998,"United Kingdom",6,6.75,40.5
489523,01-12-2009,12931,"United Kingdom",800,1.45,1160
489526,01-12-2009,12533,"Germany",12,1.25,15
489526,01-12-2009,12533,"Germany",24,0.55,13.2
489526,01-12-2009,12533,"Germany",25,0.42,10.5
489526,01-12-2009,12533,"Germany",12,1.65,19.8
489526,01-12-2009,12533,"Germany",12,1.25,15
489526,01-12-2009,12533,"Germany",24,1.65,39.6
489526,01-12-2009,12533,"Germany",4,4.25,17
489526,01-12-2009,12533,"Germany",6,2.95,17.7
489526,01-12-2009,12533,"Germany",6,2.95,17.7
489526,01-12-2009,12533,"Germany",10,1.25,12.5
489526,01-12-2009,12533,"Germany",3,4.95,14.85
489526,01-12-2009,12533,"Germany",25,0.42,10.5
489526,01-12-2009,12533,"Germany",24,1.25,30
489526,01-12-2009,12533,"Germany",2,7.95,15.9
489526,01-12-2009,12533,"Germany",6,4.95,29.7
489526,01-12-2009,12533,"Germany",6,2.55,15.3
489526,01-12-2009,12533,"Germany",3,9.95,29.85
489526,01-12-2009,12533,"Germany",8,1.65,13.2
489526,01-12-2009,12533,"Germany",24,0.65,15.6
489526,01-12-2009,12533,"Germany",9,4.95,44.55
489526,01-12-2009,12533,"Germany",8,1.25,10
489526,01-12-2009,12533,"Germany",12,2.95,35.4
489526,01-12-2009,12533,"Germany",3,9.95,29.85
489526,01-12-2009,12533,"Germany",16,0.85,13.6
489526,01-12-2009,12533,"Germany",8,1.69,13.52
489526,01-12-2009,12533,"Germany",8,1.65,13.2
489526,01-12-2009,12533,"Germany",6,2.55,15.3
489526,01-12-2009,12533,"Germany",6,2.95,17.7
489526,01-12-2009,12533,"Germany",4,3.75,15
489526,01-12-2009,12533,"Germany",4,3.75,15
489526,01-12-2009,12533,"Germany",24,0.85,20.4
489526,01-12-2009,12533,"Germany",6,5.95,35.7
489526,01-12-2009,12533,"Germany",6,5.95,35.7
489526,01-12-2009,12533,"Germany",12,1.65,19.8
489526,01-12-2009,12533,"Germany",12,1.25,15
489526,01-12-2009,12533,"Germany",12,0.85,10.2
489526,01-12-2009,12533,"Germany",2,1.45,2.9
489526,01-12-2009,12533,"Germany",3,2.55,7.65
489526,01-12-2009,12533,"Germany",24,0.85,20.4
489526,01-12-2009,12533,"Germany",24,0.85,20.4
489526,01-12-2009,12533,"Germany",6,3.25,19.5
489526,01-12-2009,12533,"Germany",3,5.95,17.85
489526,01-12-2009,12533,"Germany",24,0.85,20.4
489526,01-12-2009,12533,"Germany",6,18,108
489529,01-12-2009,17984,"United Kingdom",1,16.95,16.95
489529,01-12-2009,17984,"United Kingdom",1,6.75,6.75
489529,01-12-2009,17984,"United Kingdom",1,1.95,1.95
489529,01-12-2009,17984,"United Kingdom",1,0.42,0.42
489529,01-12-2009,17984,"United Kingdom",1,0.85,0.85
489529,01-12-2009,17984,"United Kingdom",1,1.65,1.65
489529,01-12-2009,17984,"United Kingdom",1,2.55,2.55
489529,01-12-2009,17984,"United Kingdom",12,0.42,5.04
489529,01-12-2009,17984,"United Kingdom",1,2.1,2.1
489529,01-12-2009,17984,"United Kingdom",1,1.25,1.25
489529,01-12-2009,17984,"United Kingdom",1,1.25,1.25
489529,01-12-2009,17984,"United Kingdom",1,1.25,1.25
489529,01-12-2009,17984,"United Kingdom",25,0.42,10.5
489529,01-12-2009,17984,"United Kingdom",4,1.25,5
489529,01-12-2009,17984,"United Kingdom",6,2.55,15.3
489529,01-12-2009,17984,"United Kingdom",1,0.85,0.85
489529,01-12-2009,17984,"United Kingdom",1,2.95,2.95
489529,01-12-2009,17984,"United Kingdom",1,2.1,2.1
489529,01-12-2009,17984,"United Kingdom",1,2.1,2.1
489529,01-12-2009,17984,"United Kingdom",1,1.25,1.25
489529,01-12-2009,17984,"United Kingdom",1,1.25,1.25
489529,01-12-2009,17984,"United Kingdom",1,3.95,3.95
489529,01-12-2009,17984,"United Kingdom",1,2.95,2.95
489529,01-12-2009,17984,"United Kingdom",1,1.65,1.65
489529,01-12-2009,17984,"United Kingdom",2,1.65,3.3
489529,01-12-2009,17984,"United Kingdom",12,0.42,5.04
489529,01-12-2009,17984,"United Kingdom",12,0.42,5.04
489529,01-12-2009,17984,"United Kingdom",12,0.42,5.04
489529,01-12-2009,17984,"United Kingdom",12,0.42,5.04
489529,01-12-2009,17984,"United Kingdom",12,0.42,5.04
489529,01-12-2009,17984,"United Kingdom",12,0.42,5.04
489529,01-12-2009,17984,"United Kingdom",12,0.42,5.04
489529,01-12-2009,17984,"United Kingdom",2,1.69,3.38
489529,01-12-2009,17984,"United Kingdom",3,0.85,2.55
489529,01-12-2009,17984,"United Kingdom",2,0.85,1.7
489529,01-12-2009,17984,"United Kingdom",1,4.25,4.25
489529,01-12-2009,17984,"United Kingdom",1,0.85,0.85
489529,01-12-2009,17984,"United Kingdom",2,0.85,1.7
489529,01-12-2009,17984,"United Kingdom",1,2.95,2.95
489529,01-12-2009,17984,"United Kingdom",1,3.75,3.75
489529,01-12-2009,17984,"United Kingdom",4,1.65,6.6
489529,01-12-2009,17984,"United Kingdom",1,1.69,1.69
489529,01-12-2009,17984,"United Kingdom",1,6.75,6.75
489529,01-12-2009,17984,"United Kingdom",25,0.42,10.5
489529,01-12-2009,17984,"United Kingdom",4,1.65,6.6
489529,01-12-2009,17984,"United Kingdom",2,3.75,7.5
489529,01-12-2009,17984,"United Kingdom",3,2.95,8.85
489529,01-12-2009,17984,"United Kingdom",1,12.75,12.75
489529,01-12-2009,17984,"United Kingdom",2,1.95,3.9
489529,01-12-2009,17984,"United Kingdom",3,4.25,12.75
489531,01-12-2009,14871,"United Kingdom",1,1.95,1.95
489531,01-12-2009,14871,"United Kingdom",12,3.25,39
489531,01-12-2009,14871,"United Kingdom",4,4.95,19.8
489531,01-12-2009,14871,"United Kingdom",5,2.95,14.75
489531,01-12-2009,14871,"United Kingdom",4,1.25,5
489531,01-12-2009,14871,"United Kingdom",7,1.25,8.75
489531,01-12-2009,14871,"United Kingdom",8,1.65,13.2
489531,01-12-2009,14871,"United Kingdom",6,2.55,15.3
489531,01-12-2009,14871,"United Kingdom",1,7.95,7.95
489531,01-12-2009,14871,"United Kingdom",1,5.95,5.95
489531,01-12-2009,14871,"United Kingdom",1,4.95,4.95
489531,01-12-2009,14871,"United Kingdom",1,4.95,4.95
489531,01-12-2009,14871,"United Kingdom",2,1.25,2.5
489531,01-12-2009,14871,"United Kingdom",1,0.95,0.95
489532,01-12-2009,13394,"United Kingdom",12,1.25,15
489532,01-12-2009,13394,"United Kingdom",48,0.29,13.92
489532,01-12-2009,13394,"United Kingdom",48,0.29,13.92
489532,01-12-2009,13394,"United Kingdom",60,0.21,12.6
489532,01-12-2009,13394,"United Kingdom",6,2.95,17.7
489532,01-12-2009,13394,"United Kingdom",6,2.95,17.7
489532,01-12-2009,13394,"United Kingdom",3,4.95,14.85
489532,01-12-2009,13394,"United Kingdom",6,2.55,15.3
489532,01-12-2009,13394,"United Kingdom",3,4.95,14.85
489532,01-12-2009,13394,"United Kingdom",24,0.55,13.2
489532,01-12-2009,13394,"United Kingdom",24,0.55,13.2
489532,01-12-2009,13394,"United Kingdom",12,0.85,10.2
489532,01-12-2009,13394,"United Kingdom",24,0.85,20.4
489532,01-12-2009,13394,"United Kingdom",12,0.42,5.04
489532,01-12-2009,13394,"United Kingdom",6,3.75,22.5
489532,01-12-2009,13394,"United Kingdom",6,3.75,22.5
489532,01-12-2009,13394,"United Kingdom",9,1.65,14.85
489532,01-12-2009,13394,"United Kingdom",2,12.75,25.5
489532,01-12-2009,13394,"United Kingdom",30,0.21,6.3
489532,01-12-2009,13394,"United Kingdom",12,1.25,15
489533,01-12-2009,16011,"United Kingdom",1,16.95,16.95
489533,01-12-2009,16011,"United Kingdom",1,3.75,3.75
489533,01-12-2009,16011,"United Kingdom",1,3.75,3.75
489533,01-12-2009,16011,"United Kingdom",4,7.95,31.8
489533,01-12-2009,16011,"United Kingdom",6,1.25,7.5
489533,01-12-2009,16011,"United Kingdom",6,2.55,15.3
489533,01-12-2009,16011,"United Kingdom",1,2.55,2.55
489533,01-12-2009,16011,"United Kingdom",2,4.25,8.5
489533,01-12-2009,16011,"United Kingdom",1,3.75,3.75
489533,01-12-2009,16011,"United Kingdom",1,3.75,3.75
489533,01-12-2009,16011,"United Kingdom",1,4.95,4.95
489533,01-12-2009,16011,"United Kingdom",1,3.75,3.75
489533,01-12-2009,16011,"United Kingdom",1,4.95,4.95
489533,01-12-2009,16011,"United Kingdom",6,1.25,7.5
489533,01-12-2009,16011,"United Kingdom",12,1.25,15
489533,01-12-2009,16011,"United Kingdom",2,2.1,4.2
489533,01-12-2009,16011,"United Kingdom",1,5.95,5.95
489533,01-12-2009,16011,"United Kingdom",1,4.95,4.95
489533,01-12-2009,16011,"United Kingdom",2,5.95,11.9
489533,01-12-2009,16011,"United Kingdom",12,0.85,10.2
489533,01-12-2009,16011,"United Kingdom",2,4.95,9.9
489533,01-12-2009,16011,"United Kingdom",2,5.95,11.9
489536,01-12-2009,16393,"United Kingdom",2,5.45,10.9
489536,01-12-2009,16393,"United Kingdom",1,3.75,3.75
489536,01-12-2009,16393,"United Kingdom",1,2.1,2.1
489536,01-12-2009,16393,"United Kingdom",1,6.75,6.75
489536,01-12-2009,16393,"United Kingdom",1,2.95,2.95
489536,01-12-2009,16393,"United Kingdom",2,1.95,3.9
489536,01-12-2009,16393,"United Kingdom",2,1.65,3.3
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,1.65,1.65
489536,01-12-2009,16393,"United Kingdom",2,1.65,3.3
489536,01-12-2009,16393,"United Kingdom",1,2.95,2.95
489536,01-12-2009,16393,"United Kingdom",2,2.95,5.9
489536,01-12-2009,16393,"United Kingdom",2,3.45,6.9
489536,01-12-2009,16393,"United Kingdom",1,2.95,2.95
489536,01-12-2009,16393,"United Kingdom",2,1.65,3.3
489536,01-12-2009,16393,"United Kingdom",1,2.1,2.1
489536,01-12-2009,16393,"United Kingdom",1,1.95,1.95
489536,01-12-2009,16393,"United Kingdom",1,1.69,1.69
489536,01-12-2009,16393,"United Kingdom",2,1.65,3.3
489536,01-12-2009,16393,"United Kingdom",1,0.42,0.42
489536,01-12-2009,16393,"United Kingdom",1,2.1,2.1
489536,01-12-2009,16393,"United Kingdom",1,2.1,2.1
489536,01-12-2009,16393,"United Kingdom",1,1.65,1.65
489536,01-12-2009,16393,"United Kingdom",1,2.1,2.1
489536,01-12-2009,16393,"United Kingdom",1,1.65,1.65
489536,01-12-2009,16393,"United Kingdom",1,2.95,2.95
489536,01-12-2009,16393,"United Kingdom",1,2.95,2.95
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",2,1.25,2.5
489536,01-12-2009,16393,"United Kingdom",2,0.42,0.84
489536,01-12-2009,16393,"United Kingdom",2,2.95,5.9
489536,01-12-2009,16393,"United Kingdom",2,0.85,1.7
489536,01-12-2009,16393,"United Kingdom",2,1.95,3.9
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,0.95,0.95
489536,01-12-2009,16393,"United Kingdom",1,2.55,2.55
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,0.85,0.85
489536,01-12-2009,16393,"United Kingdom",1,3.75,3.75
489536,01-12-2009,16393,"United Kingdom",1,1.45,1.45
489536,01-12-2009,16393,"United Kingdom",1,4.95,4.95
489536,01-12-2009,16393,"United Kingdom",1,1.95,1.95
489536,01-12-2009,16393,"United Kingdom",2,3.75,7.5
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,0.42,0.42
489536,01-12-2009,16393,"United Kingdom",6,1.25,7.5
489536,01-12-2009,16393,"United Kingdom",1,2.95,2.95
489536,01-12-2009,16393,"United Kingdom",1,2.55,2.55
489536,01-12-2009,16393,"United Kingdom",1,2.1,2.1
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,3.75,3.75
489536,01-12-2009,16393,"United Kingdom",7,0.65,4.55
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",2,1.25,2.5
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",2,1.65,3.3
489536,01-12-2009,16393,"United Kingdom",1,1.45,1.45
489536,01-12-2009,16393,"United Kingdom",2,1.95,3.9
489536,01-12-2009,16393,"United Kingdom",1,1.45,1.45
489536,01-12-2009,16393,"United Kingdom",2,1.45,2.9
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,1.95,1.95
489536,01-12-2009,16393,"United Kingdom",4,1.65,6.6
489536,01-12-2009,16393,"United Kingdom",6,0.85,5.1
489536,01-12-2009,16393,"United Kingdom",6,0.85,5.1
489536,01-12-2009,16393,"United Kingdom",1,4.95,4.95
489536,01-12-2009,16393,"United Kingdom",1,0.42,0.42
489536,01-12-2009,16393,"United Kingdom",1,2.55,2.55
489536,01-12-2009,16393,"United Kingdom",2,1.25,2.5
489536,01-12-2009,16393,"United Kingdom",1,0.85,0.85
489536,01-12-2009,16393,"United Kingdom",1,0.85,0.85
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,1.65,1.65
489536,01-12-2009,16393,"United Kingdom",1,1.65,1.65
489536,01-12-2009,16393,"United Kingdom",1,0.65,0.65
489536,01-12-2009,16393,"United Kingdom",1,1.45,1.45
489536,01-12-2009,16393,"United Kingdom",1,1.45,1.45
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,0.65,0.65
489536,01-12-2009,16393,"United Kingdom",1,0.85,0.85
489536,01-12-2009,16393,"United Kingdom",3,0.85,2.55
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,2.95,2.95
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",4,1.65,6.6
489536,01-12-2009,16393,"United Kingdom",1,1.65,1.65
489536,01-12-2009,16393,"United Kingdom",1,2.25,2.25
489536,01-12-2009,16393,"United Kingdom",1,2.25,2.25
489536,01-12-2009,16393,"United Kingdom",2,2.25,4.5
489536,01-12-2009,16393,"United Kingdom",5,1.95,9.75
489536,01-12-2009,16393,"United Kingdom",5,1.95,9.75
489536,01-12-2009,16393,"United Kingdom",1,1.95,1.95
489536,01-12-2009,16393,"United Kingdom",1,1.95,1.95
489536,01-12-2009,16393,"United Kingdom",1,0.85,0.85
489536,01-12-2009,16393,"United Kingdom",1,2.55,2.55
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",3,1.25,3.75
489536,01-12-2009,16393,"United Kingdom",6,1.25,7.5
489536,01-12-2009,16393,"United Kingdom",4,1.65,6.6
489536,01-12-2009,16393,"United Kingdom",1,1.65,1.65
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,0.85,0.85
489536,01-12-2009,16393,"United Kingdom",1,2.1,2.1
489536,01-12-2009,16393,"United Kingdom",1,1.95,1.95
489536,01-12-2009,16393,"United Kingdom",2,1.65,3.3
489536,01-12-2009,16393,"United Kingdom",2,2.25,4.5
489536,01-12-2009,16393,"United Kingdom",1,2.25,2.25
489536,01-12-2009,16393,"United Kingdom",9,0.85,7.65
489536,01-12-2009,16393,"United Kingdom",2,1.65,3.3
489536,01-12-2009,16393,"United Kingdom",1,2.25,2.25
489536,01-12-2009,16393,"United Kingdom",1,0.95,0.95
489536,01-12-2009,16393,"United Kingdom",3,0.85,2.55
489536,01-12-2009,16393,"United Kingdom",4,2.25,9
489536,01-12-2009,16393,"United Kingdom",2,1.25,2.5
489536,01-12-2009,16393,"United Kingdom",3,1.65,4.95
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,1.25,1.25
489536,01-12-2009,16393,"United Kingdom",1,3.75,3.75
489536,01-12-2009,16393,"United Kingdom",1,3.95,3.95
489536,01-12-2009,16393,"United Kingdom",1,0.42,0.42
489536,01-12-2009,16393,"United Kingdom",1,6.75,6.75
489537,01-12-2009,14040,"United Kingdom",1,6.75,6.75
489537,01-12-2009,14040,"United Kingdom",1,6.75,6.75
489537,01-12-2009,14040,"United Kingdom",2,6.75,13.5
489537,01-12-2009,14040,"United Kingdom",2,6.75,13.5
489537,01-12-2009,14040,"United Kingdom",2,6.75,13.5
489537,01-12-2009,14040,"United Kingdom",2,6.75,13.5
489537,01-12-2009,14040,"United Kingdom",2,6.75,13.5
489537,01-12-2009,14040,"United Kingdom",2,6.75,13.5
489537,01-12-2009,14040,"United Kingdom",10,2.95,29.5
489537,01-12-2009,14040,"United Kingdom",4,7.95,31.8
